Date,NAV,Running Peak,Drawdown
2026-04-10,0.007436950144044789,1.0241499647318264,-0.9927384168333275
2026-04-13,0.006969141563612679,1.0241499647318264,-0.9931951942551328
2026-04-14,0.006609580741605905,1.0241499647318264,-0.9935462764544091
2026-04-15,0.005980096536603056,1.0241499647318264,-0.9941609171092742
2026-04-16,0.005936762639850838,1.0241499647318264,-0.9942032291712226
2026-04-17,0.005637789173533881,1.0241499647318264,-0.9944951526947422
2026-04-20,0.005676404048635374,1.0241499647318264,-0.9944574483775707
2026-04-21,0.005683521620255504,1.0241499647318264,-0.9944504986418237
2026-04-22,0.0051626216702751184,1.0241499647318264,-0.9949591155123195
2026-04-23,0.005907772740163865,1.0241499647318264,-0.9942315354746795
2026-04-24,0.00578072398617168,1.0241499647318264,-0.9943555883559637
2026-04-27,0.0057883300134382335,1.0241499647318264,-0.994348161682597
2026-04-28,0.005940855393605377,1.0241499647318264,-0.9941992329266339
2026-04-29,0.006202124257567037,1.0241499647318264,-0.9939441249122232
2026-04-30,0.006118727159415672,1.0241499647318264,-0.9940255554653875
2026-05-01,0.005678622877997807,1.0241499647318264,-0.9944552818693063
2026-05-04,0.005512148666370263,1.0241499647318264,-0.9946178305363574
2026-05-05,0.00628315174332551,1.0241499647318264,-0.9938650080948147
2026-05-06,0.00649120303503517,1.0241499647318264,-0.9936618627558759
2026-05-07,0.006170101103046295,1.0241499647318264,-0.9939753929448585
2026-05-08,0.0061074603289235875,1.0241499647318264,-0.9940365566184217
2026-05-11,0.006195148534138724,1.0241499647318264,-0.993950936144629
2026-05-12,0.006271854277067709,1.0241499647318264,-0.9938760391612081
2026-05-13,0.006822260597737506,1.0241499647318264,-0.9933386116948958
2026-05-14,0.0064472291239000635,1.0241499647318264,-0.9937047997403503
2026-05-15,0.0064274675211993355,1.0241499647318264,-0.9937240953546462
2026-05-18,0.006319442727119919,1.0241499647318264,-0.9938295728704393
2026-05-19,0.006305199181788326,1.0241499647318264,-0.993843480545899
2026-05-20,0.006125590757257121,1.0241499647318264,-0.9940188537145914
2026-05-21,0.006103267091057011,1.0241499647318264,-0.9940406509776573
2026-05-22,0.006160886945372524,1.0241499647318264,-0.9939843898281189
2026-05-26,0.006187987809934771,1.0241499647318264,-0.9939579280154005
2026-05-27,0.006561636421439161,1.0241499647318264,-0.9935930902236985
2026-05-28,0.005492028034984115,1.0241499647318264,-0.9946374767132642
2026-05-29,0.004478001390502792,1.0241499647318264,-0.9956275921059321
2026-06-01,0.004246204996887695,1.0241499647318264,-0.9958539226254823
2026-06-02,0.004696316300803617,1.0241499647318264,-0.9954144251696251
2026-06-03,0.0053071500766387805,1.0241499647318264,-0.9948179951575467
2026-06-04,0.0053551285266963235,1.0241499647318264,-0.9947711480631661
2026-06-05,0.005806086646740245,1.0241499647318264,-0.9943308237595258
2026-06-08,0.005752697395937812,1.0241499647318264,-0.9943829540652827
2026-06-09,0.006115243969367751,1.0241499647318264,-0.9940289565200844
2026-06-10,0.006288691108394755,1.0241499647318264,-0.9938595993507245
2026-06-11,0.006220506739805841,1.0241499647318264,-0.9939261758980438
2026-06-12,0.00650792262141264,1.0241499647318264,-0.9936455374256477
